Review Site,Ski Area,Review Date,class,Review Star Rating (out of 5),Review Text
Tripadvisor,Red Lodge,15-Dec,positive,4,WE went snowboarding with the family and had a blast. They are all willing to help and very friendly. We have been here twice and love it every time we visit Montana
Tripadvisor,Red Lodge,16-Feb,positive,5,"Good, despite really poor snow this year. I'd go again, I love the free under 5 and free magic carpet for teaching our kids. I didn't really get to do many harder runs for that reason, but I look forward to it. Poor snow this year, and I wish the lift tickets would reflect that difficulty with access. The Lodge is kind of ridiculously overpriced and uncomfortable."
Tripadvisor,Red Lodge,16-Feb,negative,3,"Loved Red Lodge Mountain &amp; all employees were so friendly! Our grandchildren ages 7,8, &amp; 4 years old all took ski lessons, there first time ever skiing! Instructors were great &amp; kids skiied like they have been skiing forever, adults had lessons too &amp; learned so much, forever grateful for all the wonderful memories!"
Tripadvisor,Red Lodge,16-Feb,negative,2,The Good:\nEvery employee was friendly and helpful. They seemed genuinely glad we were there. We rented equipment and it was in good condition. The mountain has a little something for every level of skier. We come to ski Red lodge from California to get away from the crowds and the cost is reasonable for our family of five. \nThe Bad:\nRed Lodge was having unseasonably warm weather and not much snow. The groomed runs were fine for us beginners though. \nThe Ugly:\nMy son hit a tree and broke his leg! The ski patrol did an absolutely amazing job putting him in a traction splint and getting him off the mountain. I can't thank them enough for their professionalism and expertise. When we were completely helpless they took over and got us to safety. \n\nWe will ski Red Lodge again. I highly recommend wearing a helmet and staying away from the trees!\n
Tripadvisor,Red Lodge,17-Mar,positive,5,The snow was great but we sat in the lodge until 11:30 waiting for the power to come on. We got 20% of our money refunded but sat nearly half the day. I think a half day pass would been better. We haven't been up for 2 years and were considering a season pass next year. Not sure now
Tripadvisor,Red Lodge,17-Mar,positive,5,"We took the young boys on two separate days, they are 9 and 7 years old. We bought the tickets online which was a nice savings. We went during the middle of the week, it was not crowded at all, we never waited in a line. The second day the quad chair was open and we really liked those runs. The chair lift is wonderful, it slows down to get on and is fast and then the run is longer. The staff is very friendly and accommodating. We went on the triple chair and it loads quite fast, but they slowed it down for us, which was nice. The runs were well groomed, they had gotten some new snow. The only reason it is a 4 star, is that I wish there were a few more healthy food choices in the main lodge and maybe not quite so expensive. The nice thing is that you can bring your own lunch if you want."
Tripadvisor,Red Lodge,17-Mar,positive,5,Had a great day on the mountain. Staff was friendly and efficient. It only took minutes to get my son's rental skis fitted and out the door. The slopes were great and we skied the whole mountain. Plenty or runs to suit the needs of all skiers. We always have a good time at RLM.
Tripadvisor,Red Lodge,17-Mar,positive,4,"I've been coming out to Red Lodge Mountain for years now and I must say, this place is awesome! The skiing is great and the people are fantastic. It is not Montana's biggest or most luxurious skiing, in fact I stop very short of calling it ""resort"" but it is real skiing for real skiers who want a great place to ski, eat, drink, and relax with thier families! Can't wait to come back!"
Tripadvisor,Red Lodge,17-Mar,positive,4,"We have been coming, for our annual Ski Trip, to Red Lodge to Ski for over 35 years. Our children grew up skiing Red Lodge Mountain and now our Grandchildren. We Love It. Nothing better than Skiing with your kids and now both our Kids and Grandchildren Thank You Gary &amp; Debbie"
Tripadvisor,Red Lodge,17-Mar,positive,4,"A hop, skip and jump from my residence in Billings. The mountain is steep and full of fun pow-stashes when the snow is going and the winds are calmer. Easy going and helpful staff. Excellent bat staff and beer selection. Good music too! The locals are the best part! Prices for tickets are very reasonable so this makes Red Lodge a saught after MT ski destination for all age groups and families. Shred on!"
Tripadvisor,Red Lodge,17-Mar,negative,3,"Great weather, friendly staff. Beautiful sunny day l. Lots of activities. 90s big air competition was fun. Nothing like sun, cut off jeans and spread eagles!!!"
Tripadvisor,Red Lodge,17-Mar,positive,4,We had a great time at Red Lodge Mountain. The snow was great and no lift lines. All the staff were very friendly and helpful.
Tripadvisor,Red Lodge,17-Mar,positive,4,"Great skiing, friendly staff, nice facility. Red Lodge exceeded our expectations, we will definitely be back!"
Tripadvisor,Red Lodge,17-Mar,positive,5,We hit the powder jackpot! Great three days of skiing. Red Lodge has a great staff of friendly people and the town is just as hospitable!
Tripadvisor,Red Lodge,17-Jul,negative,3,We drove up to the mountain. It was a gorgeous day and the views were wonderful. I imagine it is a great place to ski in the winter.
Tripadvisor,Red Lodge,17-Jul,negative,3,As a novice skier I enjoy the ease of riding down Miami Beach. The staff has been friendly and helpful every time we have been there. \nThe snowboarding lessons for our son were extremely helpful and affordable. They showed kindness and patience with him which made the rest of the trip even more enjoyable.
Tripadvisor,Red Lodge,17-Jun,negative,3,"Found it.......perfection. \nAmericans need to see this place as classic USA small town beauty and charm. 2200 residents but the town has it all.....mountain beauty, skiing, outdoor everything, at least one parade a month, gateway to Yellowstone via "" America's most beautiful drive""....according to Charles Kuralt."
Tripadvisor,Red Lodge,17-May,negative,3,"We stayed at the Red Lodge Inn in Red Lodge Montana. Daniel &amp;Tiffany are the owners, and they are very accomodating, and the rooms are very clean. We will stay there again in the near future."
Tripadvisor,Red Lodge,17-May,negative,3,"From Billings, MT to Red Lodge town (56 miles) you will see the gateway to Yellowstone Park with wonderful and unbelievable views, by Beartooth highway! Trees, snow, ice, bears! The place is unforgettable!"
